Type,Name,Ident,Latitude,Longitude,Elevation,Magnetic Declination,Tags,Description,Region,Visible From,Last Edit,Import Filenam
Settlement,Malabo (Capital of Equatorial Guinea),,8.780659432,3.753287732,1202.4426782470703,,,,,,,Capital Cities of the World
Settlement,Asmara (Capital of Eritrea),,38.92907619,15.33259314,-7982.087478349609,,,,,,,Capital Cities of the World
Settlement,Tallinn (Capital of Estonia),,24.75180079,59.43623075,-4257.823049072265,,,,,,,Capital Cities of the World
Settlement,Mbabane (Capital of Eswatini),,31.14407173,-26.3265913,-16388.891549296874,,,,,,,Capital Cities of the World
Settlement,Addis Ababa (Capital of Ethiopia),,38.74818566,9.020374599,-422.66226291259744,,,,,,,Capital Cities of the World
Settlement,Suva (Capital of Fiji),,-18.12752188,178.4397803,214.47159860229493,,,,,,,Capital Cities of the World
Settlement,Helsinki (Capital of Finland),,24.93534565,60.16497213,-3456.4278174267565,,,,,,,Capital Cities of the World
Settlement,Paris (Capital of France),,2.355029802,48.85652864,-13113.472624765625,,,,,,,Capital Cities of the World
Settlement,Libreville (Capital of Gabon),,9.444935126,0.405029007,459.8397930242919,,,,,,,Capital Cities of the World
Settlement,Banjul (Capital of Gambia),,-16.57459911,13.45404737,3347.7159505078125,,,,,,,Capital Cities of the World
Settlement,Tbilisi (Capital of Georgia),,44.8039339,41.69854518,905.51184,,,,,,,Capital Cities of the World
Settlement,Berlin (Capital of Germany),,13.4222692,52.51430049,-7339.737293496094,,,,,,,Capital Cities of the World
Settlement,Accra (Capital of Ghana),,-0.194157132,5.556688419,-12009.641375839843,,,,,,,Capital Cities of the World
Settlement,Athens (Capital of Greece),,23.72966568,37.98259494,-847.6621043005371,,,,,,,Capital Cities of the World
Settlement,St. George's (Capital of Grenada),,-61.74918241,12.05607732,-16132.229898203124,,,,,,,Capital Cities of the World
Settlement,Guatemala City (Capital of Guatemala),,14.6345176,-90.51270092,4902.902594838869,,,,,,,Capital Cities of the World
Settlement,Conakry (Capital of Guinea),,-13.71942302,9.509576393,-13757.866125742188,,,,,,,Capital Cities of the World
Settlement,Bissau (Capital of Guinea-Bissau),,-15.58657622,11.8646643,-474.7948585717775,,,,,,,Capital Cities of the World
Settlement,Georgetown (Capital of Guyana),,-58.15836227,6.801618148,-16248.994481171874,,,,,,,Capital Cities of the World
Settlement,Port-au-Prince (Capital of Haiti),,-72.34216121,18.539987,6859.151904511718,,,,,,,Capital Cities of the World
Settlement,Tegucigalpa (Capital of Honduras),,-87.18427695,14.06017851,8926.658615654296,,,,,,,Capital Cities of the World
Settlement,Budapest (Capital of Hungary),,19.04963575,47.49876953,1696.712518154297,,,,,,,Capital Cities of the World
Settlement,ReykjavÃ­k (Capital of Iceland),,-21.93793536,64.14620785,-12416.33497506836,,,,,,,Capital Cities of the World
Settlement,New Delhi (Capital of India),,77.21610037,28.61347517,-636.5166014257812,,,,,,,Capital Cities of the World
Settlement,Jakarta (Capital of Indonesia),,-6.190085243,106.8350604,30.830314201049806,,,,,,,Capital Cities of the World
Settlement,Tehran (Capital of Iran),,51.34297096,35.71963012,828.9966698345947,,,,,,,Capital Cities of the World
Settlement,Baghdad (Capital of Iraq),,44.35610104,33.32123434,-2860.5300336865234,,,,,,,Capital Cities of the World
Settlement,Dublin (Capital of Ireland),,-6.260591507,53.34587123,-10125.784810009765,,,,,,,Capital Cities of the World
Settlement,Jerusalem (Capital of Israel),,35.20911776,31.76777452,-7789.5127433691405,,,,,,,Capital Cities of the World
Settlement,Rome (Capital of Italy),,12.47566064,41.89148665,1999.6615671777345,,,,,,,Capital Cities of the World
Settlement,Kingston (Capital of Jamaica),,-76.80757818,18.01890696,11124.12856248047,,,,,,,Capital Cities of the World
Settlement,Tokyo (Capital of Japan),,35.65483491,139.9023997,11.115006460847855,,,,,,,Capital Cities of the World
Settlement,Amman (Capital of Jordan),,35.90219104,31.94980347,-8144.52750569336,,,,,,,Capital Cities of the World
Settlement,Astana (Capital of Kazakhstan),,71.42949839,51.17010633,-285.29518519744875,,,,,,,Capital Cities of the World
Settlement,Nairobi (Capital of Kenya),,36.82517007,-1.290116411,-8346.497810302735,,,,,,,Capital Cities of the World
Settlement,South Tarawa (Capital of Kiribati),,1.43440416,172.9999439,-86.71514282974242,,,,,,,Capital Cities of the World
