Type,Name,Ident,Latitude,Longitude,Elevation,Magnetic Declination,Tags,Description,Region,Visible From,Last Edit,Import Filenam
Mountain,Payun Matru,,-36.422,-69.241,11965.694459960938,,,,,,,Volcanoes
Mountain,Tangaroa,,-36.321,178.028,-4838.455635,,,,,,,Volcanoes
Mountain,Rumble V,,-36.142,178.196,-2474.37873,,,,,,,Volcanoes
Mountain,Rumble IV,,-36.13,178.05,-4936.321346,,,,,,,Volcanoes
Mountain,San Pedro-Pellado,,-35.989,-70.849,11125.936388623048,,,,,,,Volcanoes
Mountain,Whangarei,,-35.75,174.27,456.03676,,,,,,,Volcanoes
Mountain,Rumble III,,-35.745,178.478,-3511.291376,,,,,,,Volcanoes
Mountain,Descabezado Grande,,-35.58,-70.75,12580.775065273438,,,,,,,Volcanoes
Mountain,Calabozos,,-35.558,-70.496,11038.94126352539,,,,,,,Volcanoes
Mountain,Rumble II West,,-35.353,178.527,-4161.94859,,,,,,,Volcanoes
Mountain,Kaikohe-Bay of Islands,,-35.3,173.9,272.80548047546387,,,,,,,Volcanoes
Mountain,Planchon-Peteroa,,-35.223,-70.568,12882.523435791016,,,,,,,Volcanoes
Mountain,Infiernillo,,-35.123,-69.9,9827.481481689452,,,,,,,Volcanoes
Mountain,Healy,,-35.004,178.973,-3825.926415,,,,,,,Volcanoes
Mountain,Risco Plateado,,-34.917,-69.981,15748.584680566406,,,,,,,Volcanoes
Mountain,Brothers,,-34.875,179.075,-5241.277667,,,,,,,Volcanoes
Mountain,Tinguiririca,,-34.814,-70.352,13926.369619589843,,,,,,,Volcanoes
Mountain,Palomo,,-34.608,-70.295,15367.98000703125,,,,,,,Volcanoes
Mountain,Maipo,,-34.164,-69.832,17246.24809,,,,,,,Volcanoes
Mountain,San Jose,,-33.789,-69.895,19169.661366894532,,,,,,,Volcanoes
Mountain,Robinson Crusoe,,-33.658,-78.85,810.9800843560791,,,,,,,Volcanoes
Mountain,Unnamed,,-33.622,-78.78,-35.31944521,,,,,,,Volcanoes
Mountain,Unnamed,,-33.62,-76.83,-12623.82007,,,,,,,Volcanoes
Mountain,Tupungatito,,-33.425,-69.797,19389.017880742187,,,,,,,Volcanoes
Mountain,Walvis Ridge at 33??S,,-32.958,-5.22,-4474.566345,,,,,,,Volcanoes
Mountain,Wright,,-31.85,-179.18,-5535.553636,,,,,,,Volcanoes
Mountain,Havre Seamount,,-31.08,-179.033,-2777.714655,,,,,,,Volcanoes
Mountain,Curtis Island,,-30.543,-178.556,144.62308770751952,,,,,,,Volcanoes
Mountain,Brimstone Island,,-30.23,-178.92,-6989.656607,,,,,,,Volcanoes
Mountain,Macauley,,-30.21,-178.475,-3300.251904,,,,,,,Volcanoes
Mountain,Giggenbach,,-30.036,-178.712,-500.6931996,,,,,,,Volcanoes
Mountain,Raoul Island,,-29.27,-177.92,393.5963964382936,,,,,,,Volcanoes
Mountain,Unnamed,,-29.18,-177.87,-2618.441127,,,,,,,Volcanoes
Mountain,Macdonald,,-28.98,-140.25,-106.7396884,,,,,,,Volcanoes
Mountain,Copiapo,,-27.3,-69.13,19205.056952734376,,,,,,,Volcanoes
Mountain,Tipas,,-27.196,-68.561,21850.210173144533,,,,,,,Volcanoes
Mountain,Rapa Nui,,-27.114,-109.356,670.1460124121094,,,,,,,Volcanoes
Mountain,Falso Azufre,,-26.8,-68.37,19272.27732736328,,,,,,,Volcanoes
Mountain,Peinado,,-26.623,-68.116,19122.347104492186,,,,,,,Volcanoes
Mountain,San Felix,,-26.27,-80.12,-61.4946365,,,,,,,Volcanoes
Mountain,Antofagasta Volcanic Field,,-26.12,-67.4,10954.497279882813,,,,,,,Volcanoes
Mountain,Monowai,,-25.887,-177.188,-1389.369258,,,,,,,Volcanoes
Mountain,Unnamed,,-25.78,168.63,-7960.890176,,,,,,,Volcanoes
Mountain,Adams Seamount,,-25.37,-129.27,-2182.876376,,,,,,,Volcanoes
Mountain,Cordon del Azufre,,-25.336,-68.521,17938.745627148437,,,,,,,Volcanoes
Mountain,Lastarria,,-25.168,-68.507,18664.855753320313,,,,,,,Volcanoes
Mountain,Corrida de Cori Volcanic Field,,-25.083,-68.367,17821.301807773438,,,,,,,Volcanoes
Mountain,Unnamed,,-25.078,-68.266,15184.29141,,,,,,,Volcanoes
Mountain,Unnamed,,-24.8,-177.02,-3136.508872,,,,,,,Volcanoes
Mountain,Llullaillaco,,-24.72,-68.53,21141.351690507814,,,,,,,Volcanoes
Mountain,Socompa,,-24.396,-68.246,19702.788255058593,,,,,,,Volcanoes
Mountain,Aracar,,-24.29,-67.783,19892.213511796876,,,,,,,Volcanoes
Mountain,Pular,,-24.188,-68.054,19805.154307792967,,,,,,,Volcanoes
Mountain,Tuzgle,,-24.05,-66.48,17296.89926269531,,,,,,,Volcanoes
Mountain,Tilocalar,,-23.97,-68.13,9822.264657734375,,,,,,,Volcanoes
Mountain,Caichinque,,-23.949,-67.74,14596.26492328125,,,,,,,Volcanoes
Mountain,Miniques,,-23.82,-67.77,17313.212150253905,,,,,,,Volcanoes
Mountain,Cordon de Puntas Negras,,-23.743,-67.534,18773.94048,,,,,,,Volcanoes
Mountain,Chiliques,,-23.58,-67.7,18735.805520292968,,,,,,,Volcanoes
Mountain,Lascar,,-23.37,-67.73,17882.91367613281,,,,,,,Volcanoes
