Type,Name,Ident,Latitude,Longitude,Elevation,Magnetic Declination,Tags,Description,Region,Visible From,Last Edit,Import Filename
Airport,Block Island State Airport,KBID,41.16933,-71.5803832,105.5522512,,,World Update 10 USA,,,,
Airport,Catalina Airport,KAVX,33.4030624,-118.4150115,1589.649281,,,World Update 10 USA,,,,
Airport,Lake Tahoe Airport,KTVL,38.892543,-119.9980581,6263.229691,,,World Update 10 USA,,,,
Airport,Valdez Airport,PAVD,61.1333856,-146.2435403,85.07733855,,,World Update 10 USA,,,,
Building,Abandoned Pacific Barrier Radar III Site,,15.249072,145.796014,903.6034901,,,World Update 10 USA,,,,
Building,Arecibo Telescope,,18.344208,-66.752761,793.1252981,,,World Update 10 USA,,,,
Building,Ark Encounter - Life-size Noah's Ark,,38.621542,-84.591692,927.0264329,,,World Update 10 USA,,,,
Building,Arlington Memorial Bridge,,38.887436,-77.05525,0.459317602,,,World Update 10 USA,,,,
Building,Beavertail Lighthouse Museum,,41.449378,-71.399389,27.89911099,,,World Update 10 USA,,,,
Building,Bennington Battle Monument,,42.889194,-73.215572,866.8189939,,,World Update 10 USA,,,,
Building,Biosphere 2,,32.578744,-110.850761,3853.180776,,,World Update 10 USA,,,,
Building,Bishop Castle,,38.061381,-105.094203,9019.093239,,,World Update 10 USA,,,,
Building,Blackbeard's Castle,,18.343883,-64.929644,174.8867166,,,World Update 10 USA,,,,
Building,Bok Tower Gardens Tower,,27.935339,-81.577533,295.8245009,,,World Update 10 USA,,,,
Building,Catalina Casino,,33.34895,-118.325658,17.41810164,,,World Update 10 USA,,,,
Building,Cecil B Day Butterfly Center,,32.831758,-84.854044,847.3504205,,,World Update 10 USA,,,,
Building,Chaco Culture National Historical Park,,36.060522,-107.961686,6132.367748,,,World Update 10 USA,,,,
Building,Clingmans Dome Lookout Tower,,35.562814,-83.498389,6654.138653,,,World Update 10 USA,,,,
Building,Crescent City Connection - New Orleans Bridges,,29.938206,-90.057719,-105.047392,,,World Update 10 USA,,,,
Building,Crystal Bridges Museum of American Art,,36.38240003,-94.20342544,1182.412013,,,World Update 10 USA,,,,
Building,Deer Isle Bridge,,44.294,-68.688814,3.62200151,,,World Update 10 USA,,,,
Building,Delaware Memorial Bridge,,39.689167,-75.519003,-48.22834425,,,World Update 10 USA,,,,
Building,Freer Gallery of Art,,38.888058,-77.027339,42.02756178,,,World Update 10 USA,,,,
Building,Grand Coulee Dam,,47.955972,-118.981692,1285.336453,,,World Update 10 USA,,,,
Building,Hearst Castle,,35.685392,-121.167628,1610.761779,,,World Update 10 USA,,,,
Building,High Point Monument,,41.320922,-74.661661,1799.978679,,,World Update 10 USA,,,,
Building,Hirshhorn Museum,,38.88815,-77.022961,25.98450023,,,World Update 10 USA,,,,
Building,Hot Springs Mountain Tower,,34.517242,-93.046192,1036.449075,,,World Update 10 USA,,,,
Building,Independence Temple,,39.091069,-94.426328,1014.927273,,,World Update 10 USA,,,,
Building,Indian River Inlet Bridge,,38.608072,-75.063739,-3.28084,,,World Update 10 USA,,,,
Building,Kentucky State Capitol,,38.186717,-84.875386,600.098156,,,World Update 10 USA,,,,
Building,Kinzua Bridge State Park,,41.763656,-78.589261,1839.902041,,,World Update 10 USA,,,,
Building,Little Rock Central High School National Historic Site,,34.736789,-92.298728,363.5267439,,,World Update 10 USA,,,,
Building,Longaberger Company Headquarters,,40.063667,-82.346358,813.1110584,,,World Update 10 USA,,,,
Building,Metaphor: The Tree of Utah,,40.733647,-113.551375,4225.078327,,,World Update 10 USA,,,,
Building,MetLife Stadium,,40.813525,-74.074358,5.774619805,,,World Update 10 USA,,,,
Building,Montana State Capitol,,46.585761,-112.018433,4129.764959,,,World Update 10 USA,,,,
